"Status","Year","Responsibility_level","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","SCS","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SCS","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","100","100","36980","38200"
"Leaver Dept.","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Derbyshire and Nottinghamshire","Heterosexual / straight","110","110","34640","34170"
"Leaver Dept.","2022","SEO/HEO","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Derbyshire and Nottinghamshire","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Devon","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Anglia","Heterosexual / straight","110","100","35170","34170"
"Leaver Dept.","2022","SEO/HEO","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Anglia","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Wales","Heterosexual / straight","100","100","34740","34830"
"Leaver Dept.","2022","SEO/HEO","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Wales","Unknown","70","70","33370","31990"
"Leaver Dept.","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Eastern Scotland","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Essex","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","620","590","34450","34530"
"Leaver Dept.","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","90","80","35780","36330"
"Leaver Dept.","2022","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","110","110","36700","37300"
"Leaver Dept.","2022","SEO/HEO","Greater Manchester","Heterosexual / straight","180","170","34740","35310"
"Leaver Dept.","2022","SEO/HEO","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Greater Manchester","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Hampshire and Isle of Wight","Heterosexual / straight","70","70","35770","36840"
"Leaver Dept.","2022","SEO/HEO","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Inner London - East","Heterosexual / straight","680","640","36580","36330"
"Leaver Dept.","2022","SEO/HEO","Inner London - East","LGBO","70","70","37240","36970"
"Leaver Dept.","2022","SEO/HEO","Inner London - East","Undeclared","110","100","36120","35350"
"Leaver Dept.","2022","SEO/HEO","Inner London - East","Unknown","160","150","36750","35400"
"Leaver Dept.","2022","SEO/HEO","Inner London - West","Heterosexual / straight","1390","1320","37310","36340"
"Leaver Dept.","2022","SEO/HEO","Inner London - West","LGBO","210","200","36410","35060"
"Leaver Dept.","2022","SEO/HEO","Inner London - West","Undeclared","400","200","37390","36800"
"Leaver Dept.","2022","SEO/HEO","Inner London - West","Unknown","880","750","34570","33100"
"Leaver Dept.","2022","SEO/HEO","Kent","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lancashire","Heterosexual / straight","60","60","34860","35310"
"Leaver Dept.","2022","SEO/HEO","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Merseyside","Heterosexual / straight","110","110","34420","31990"
"Leaver Dept.","2022","SEO/HEO","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Merseyside","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Yorkshire","Heterosexual / straight","70","70","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northumberland, and Tyne and Wear","Heterosexual / straight","110","110","33970","32000"
"Leaver Dept.","2022","SEO/HEO","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Northumberland, and Tyne and Wear","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - South","Heterosexual / straight","80","80","38840","38900"
"Leaver Dept.","2022","SEO/HEO","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - South","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - West and North West","Heterosexual / straight","320","310","37090","36600"
"Leaver Dept.","2022","SEO/HEO","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - West and North West","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Outer London - West and North West","Unknown","90","80","40060","40570"
"Leaver Dept.","2022","SEO/HEO","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Shropshire and Staffordshire","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","South Yorkshire","Heterosexual / straight","80","70","36080","36250"
"Leaver Dept.","2022","SEO/HEO","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Surrey, East and West Sussex","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Tees Valley and Durham","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Unknown","Heterosexual / straight","120","100","35040","33350"
"Leaver Dept.","2022","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Unknown","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","Unknown","Unknown","150","150","32010","32000"
"Leaver Dept.","2022","SEO/HEO","West Central Scotland","Heterosexual / straight","70","60","35680","33300"
"Leaver Dept.","2022","SEO/HEO","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Central Scotland","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Midlands","Heterosexual / straight","190","180","34370","34110"
"Leaver Dept.","2022","SEO/HEO","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Midlands","Unknown","80","80","35910","35570"
"Leaver Dept.","2022","SEO/HEO","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Yorkshire","Heterosexual / straight","220","180","34260","32790"
"Leaver Dept.","2022","SEO/HEO","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Yorkshire","Undeclared","160","[c]","[c]","[c]"
"Leaver Dept.","2022","SEO/HEO","West Yorkshire","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Devon","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
